epoch,timestamp,power_w,utilization_gpu_pct,memory_used_mb,memory_total_mb
1785254140.377397,2026/07/28 15:55:40.367, 48.19, 0, 0, 97887
1785254140.577534,2026/07/28 15:55:40.577, 36.10, 0, 0, 97887
1785254140.777673,2026/07/28 15:55:40.777, 36.10, 0, 0, 97887
1785254140.977805,2026/07/28 15:55:40.977, 36.10, 0, 0, 97887
1785254141.177918,2026/07/28 15:55:41.177, 36.10, 0, 0, 97887
1785254141.378041,2026/07/28 15:55:41.377, 36.10, 0, 0, 97887
1785254141.578196,2026/07/28 15:55:41.578, 36.10, 0, 0, 97887
1785254141.778397,2026/07/28 15:55:41.778, 36.10, 0, 0, 97887
1785254141.978532,2026/07/28 15:55:41.978, 36.10, 0, 0, 97887
1785254142.178629,2026/07/28 15:55:42.178, 36.10, 0, 0, 97887
1785254142.378748,2026/07/28 15:55:42.378, 36.10, 0, 0, 97887
1785254142.578858,2026/07/28 15:55:42.578, 36.08, 0, 0, 97887
1785254142.778961,2026/07/28 15:55:42.778, 36.08, 0, 0, 97887
1785254142.979059,2026/07/28 15:55:42.978, 36.08, 0, 0, 97887
1785254143.179163,2026/07/28 15:55:43.179, 36.08, 0, 0, 97887
1785254143.379263,2026/07/28 15:55:43.379, 36.08, 0, 0, 97887
1785254143.579383,2026/07/28 15:55:43.579, 36.05, 0, 0, 97887
1785254143.779462,2026/07/28 15:55:43.779, 36.05, 0, 0, 97887
1785254143.979576,2026/07/28 15:55:43.979, 36.05, 0, 0, 97887
1785254144.179666,2026/07/28 15:55:44.179, 36.05, 0, 0, 97887
1785254144.379768,2026/07/28 15:55:44.379, 36.05, 0, 0, 97887
1785254144.579843,2026/07/28 15:55:44.579, 35.59, 0, 0, 97887
1785254144.779931,2026/07/28 15:55:44.779, 35.59, 0, 0, 97887
1785254144.980408,2026/07/28 15:55:44.979, 35.59, 0, 0, 97887
1785254145.180504,2026/07/28 15:55:45.180, 35.59, 0, 0, 97887
1785254145.380601,2026/07/28 15:55:45.380, 35.59, 0, 0, 97887
1785254145.580693,2026/07/28 15:55:45.580, 35.64, 0, 0, 97887
1785254145.780804,2026/07/28 15:55:45.780, 35.64, 0, 0, 97887
1785254145.980874,2026/07/28 15:55:45.980, 35.64, 0, 0, 97887
1785254146.180968,2026/07/28 15:55:46.180, 35.64, 0, 0, 97887
1785254146.381057,2026/07/28 15:55:46.381, 35.64, 0, 0, 97887
1785254146.581138,2026/07/28 15:55:46.581, 35.57, 0, 0, 97887
1785254146.781209,2026/07/28 15:55:46.781, 35.57, 0, 0, 97887
1785254146.981292,2026/07/28 15:55:46.981, 35.57, 0, 0, 97887
1785254147.181368,2026/07/28 15:55:47.181, 35.57, 0, 0, 97887
1785254147.381403,2026/07/28 15:55:47.381, 35.57, 0, 0, 97887
1785254147.581548,2026/07/28 15:55:47.581, 35.56, 0, 0, 97887
1785254147.781626,2026/07/28 15:55:47.781, 35.56, 0, 0, 97887
1785254147.981704,2026/07/28 15:55:47.981, 35.56, 0, 0, 97887
1785254148.181789,2026/07/28 15:55:48.181, 35.56, 0, 0, 97887
1785254148.381869,2026/07/28 15:55:48.381, 35.56, 0, 0, 97887
1785254148.581944,2026/07/28 15:55:48.581, 35.57, 0, 0, 97887
1785254148.782038,2026/07/28 15:55:48.781, 35.57, 0, 0, 97887
1785254148.982126,2026/07/28 15:55:48.982, 35.57, 0, 0, 97887
1785254149.182209,2026/07/28 15:55:49.182, 35.57, 0, 0, 97887
1785254149.382292,2026/07/28 15:55:49.382, 35.57, 0, 0, 97887
1785254149.582496,2026/07/28 15:55:49.582, 35.61, 0, 0, 97887
1785254149.782612,2026/07/28 15:55:49.782, 35.61, 0, 0, 97887
1785254149.982703,2026/07/28 15:55:49.982, 35.61, 0, 0, 97887
1785254150.182806,2026/07/28 15:55:50.182, 35.61, 0, 0, 97887
1785254150.382939,2026/07/28 15:55:50.382, 35.61, 0, 0, 97887
1785254150.583043,2026/07/28 15:55:50.582, 35.61, 0, 0, 97887
1785254150.783145,2026/07/28 15:55:50.783, 35.61, 0, 0, 97887
1785254150.983243,2026/07/28 15:55:50.983, 35.61, 0, 0, 97887
1785254151.183337,2026/07/28 15:55:51.183, 35.61, 0, 0, 97887
1785254151.383436,2026/07/28 15:55:51.383, 35.61, 0, 0, 97887
1785254151.583521,2026/07/28 15:55:51.583, 35.64, 0, 0, 97887
1785254151.783617,2026/07/28 15:55:51.783, 35.64, 0, 0, 97887
1785254151.983726,2026/07/28 15:55:51.983, 35.64, 0, 0, 97887
1785254152.183809,2026/07/28 15:55:52.183, 35.64, 0, 0, 97887
1785254152.383912,2026/07/28 15:55:52.383, 35.64, 0, 0, 97887
1785254152.584020,2026/07/28 15:55:52.583, 35.39, 0, 0, 97887
1785254152.784142,2026/07/28 15:55:52.784, 35.39, 0, 0, 97887
1785254152.984253,2026/07/28 15:55:52.984, 35.39, 0, 0, 97887
1785254153.184375,2026/07/28 15:55:53.184, 35.39, 0, 0, 97887
1785254153.384448,2026/07/28 15:55:53.384, 35.39, 0, 0, 97887
1785254153.584610,2026/07/28 15:55:53.584, 35.13, 0, 0, 97887
1785254153.784708,2026/07/28 15:55:53.784, 35.13, 0, 0, 97887
1785254153.984837,2026/07/28 15:55:53.984, 35.13, 0, 0, 97887
1785254154.184946,2026/07/28 15:55:54.184, 35.13, 0, 0, 97887
1785254154.385094,2026/07/28 15:55:54.384, 35.13, 0, 0, 97887
