epoch,timestamp,power_w,utilization_gpu_pct,memory_used_mb,memory_total_mb
1785254666.985795,2026/07/28 16:04:26.980, 36.59, 0, 0, 97887
1785254667.185860,2026/07/28 16:04:27.185, 36.59, 0, 0, 97887
1785254667.385980,2026/07/28 16:04:27.385, 36.59, 0, 0, 97887
1785254667.586063,2026/07/28 16:04:27.586, 36.59, 0, 0, 97887
1785254667.786154,2026/07/28 16:04:27.786, 36.60, 0, 0, 97887
1785254667.986242,2026/07/28 16:04:27.986, 36.60, 0, 0, 97887
1785254668.186332,2026/07/28 16:04:28.186, 36.60, 0, 0, 97887
1785254668.386423,2026/07/28 16:04:28.386, 36.60, 0, 0, 97887
1785254668.586508,2026/07/28 16:04:28.586, 36.60, 0, 0, 97887
1785254668.786603,2026/07/28 16:04:28.786, 36.35, 0, 0, 97887
1785254668.986689,2026/07/28 16:04:28.986, 36.35, 0, 0, 97887
1785254669.186782,2026/07/28 16:04:29.186, 36.35, 0, 0, 97887
1785254669.386885,2026/07/28 16:04:29.386, 36.35, 0, 0, 97887
1785254669.586980,2026/07/28 16:04:29.586, 36.35, 0, 0, 97887
1785254669.787074,2026/07/28 16:04:29.787, 36.10, 0, 0, 97887
1785254669.987166,2026/07/28 16:04:29.987, 36.10, 0, 0, 97887
1785254670.187280,2026/07/28 16:04:30.187, 36.10, 0, 0, 97887
1785254670.387352,2026/07/28 16:04:30.387, 36.10, 0, 0, 97887
1785254670.587435,2026/07/28 16:04:30.587, 36.10, 0, 0, 97887
1785254670.787517,2026/07/28 16:04:30.787, 36.12, 0, 0, 97887
1785254670.987611,2026/07/28 16:04:30.987, 36.12, 0, 0, 97887
1785254671.187708,2026/07/28 16:04:31.187, 36.12, 0, 0, 97887
1785254671.387796,2026/07/28 16:04:31.387, 36.12, 0, 0, 97887
1785254671.587884,2026/07/28 16:04:31.587, 36.12, 0, 0, 97887
1785254671.787974,2026/07/28 16:04:31.787, 36.12, 0, 0, 97887
1785254671.988072,2026/07/28 16:04:31.988, 36.12, 0, 0, 97887
1785254672.188163,2026/07/28 16:04:32.188, 36.12, 0, 0, 97887
1785254672.388248,2026/07/28 16:04:32.388, 36.12, 0, 0, 97887
1785254672.588344,2026/07/28 16:04:32.588, 36.12, 0, 0, 97887
1785254672.788436,2026/07/28 16:04:32.788, 36.14, 0, 0, 97887
1785254672.988526,2026/07/28 16:04:32.988, 36.14, 0, 0, 97887
1785254673.188615,2026/07/28 16:04:33.188, 36.14, 0, 0, 97887
1785254673.388705,2026/07/28 16:04:33.388, 36.14, 0, 0, 97887
1785254673.588794,2026/07/28 16:04:33.588, 36.14, 0, 0, 97887
1785254673.788889,2026/07/28 16:04:33.788, 36.12, 0, 0, 97887
1785254673.988982,2026/07/28 16:04:33.988, 36.12, 0, 0, 97887
1785254674.189085,2026/07/28 16:04:34.189, 36.12, 0, 0, 97887
1785254674.389179,2026/07/28 16:04:34.389, 36.12, 0, 0, 97887
1785254674.589270,2026/07/28 16:04:34.589, 36.12, 0, 0, 97887
1785254674.789370,2026/07/28 16:04:34.789, 36.11, 0, 0, 97887
1785254674.989454,2026/07/28 16:04:34.989, 36.11, 0, 0, 97887
1785254675.189545,2026/07/28 16:04:35.189, 36.11, 0, 0, 97887
1785254675.389640,2026/07/28 16:04:35.389, 36.11, 0, 0, 97887
1785254675.589740,2026/07/28 16:04:35.589, 36.11, 0, 0, 97887
1785254675.789829,2026/07/28 16:04:35.789, 35.63, 0, 0, 97887
1785254675.989915,2026/07/28 16:04:35.989, 35.63, 0, 0, 97887
1785254676.190100,2026/07/28 16:04:36.189, 35.63, 0, 0, 97887
1785254676.390183,2026/07/28 16:04:36.390, 35.63, 0, 0, 97887
1785254676.590260,2026/07/28 16:04:36.590, 35.63, 0, 0, 97887
1785254676.790354,2026/07/28 16:04:36.790, 35.88, 0, 0, 97887
1785254676.990443,2026/07/28 16:04:36.990, 35.88, 0, 0, 97887
1785254677.190534,2026/07/28 16:04:37.190, 35.88, 0, 0, 97887
1785254677.390630,2026/07/28 16:04:37.390, 35.88, 0, 0, 97887
1785254677.590726,2026/07/28 16:04:37.590, 35.88, 0, 0, 97887
1785254677.790828,2026/07/28 16:04:37.790, 36.10, 0, 0, 97887
1785254677.990925,2026/07/28 16:04:37.990, 36.10, 0, 0, 97887
1785254678.191084,2026/07/28 16:04:38.190, 36.10, 0, 0, 97887
1785254678.391174,2026/07/28 16:04:38.391, 36.10, 0, 0, 97887
1785254678.591278,2026/07/28 16:04:38.591, 36.10, 0, 0, 97887
1785254678.791371,2026/07/28 16:04:38.791, 35.88, 0, 0, 97887
1785254678.991484,2026/07/28 16:04:38.991, 35.88, 0, 0, 97887
1785254679.191650,2026/07/28 16:04:39.191, 35.88, 0, 0, 97887
1785254679.391858,2026/07/28 16:04:39.391, 35.88, 0, 0, 97887
1785254679.592022,2026/07/28 16:04:39.591, 35.88, 0, 0, 97887
1785254679.792199,2026/07/28 16:04:39.792, 35.65, 0, 0, 97887
1785254679.992386,2026/07/28 16:04:39.992, 35.65, 0, 0, 97887
1785254680.192521,2026/07/28 16:04:40.192, 35.65, 0, 0, 97887
1785254680.392576,2026/07/28 16:04:40.392, 35.65, 0, 0, 97887
1785254680.592684,2026/07/28 16:04:40.592, 35.65, 0, 0, 97887
1785254680.792783,2026/07/28 16:04:40.792, 35.61, 0, 0, 97887
1785254680.992877,2026/07/28 16:04:40.992, 35.61, 0, 0, 97887
1785254681.192972,2026/07/28 16:04:41.192, 35.61, 0, 0, 97887
1785254681.393044,2026/07/28 16:04:41.393, 35.61, 0, 0, 97887
1785254681.593242,2026/07/28 16:04:41.593, 35.61, 0, 0, 97887
1785254681.793310,2026/07/28 16:04:41.793, 35.62, 0, 0, 97887
1785254681.993412,2026/07/28 16:04:41.993, 35.62, 0, 0, 97887
1785254682.193504,2026/07/28 16:04:42.193, 35.62, 0, 0, 97887
1785254682.393593,2026/07/28 16:04:42.393, 35.62, 0, 0, 97887
1785254682.593685,2026/07/28 16:04:42.593, 35.62, 0, 0, 97887
1785254682.793803,2026/07/28 16:04:42.793, 35.61, 0, 0, 97887
1785254682.993886,2026/07/28 16:04:42.993, 35.61, 0, 0, 97887
1785254683.194129,2026/07/28 16:04:43.193, 35.61, 0, 0, 97887
1785254683.394268,2026/07/28 16:04:43.394, 35.61, 0, 0, 97887
1785254683.594340,2026/07/28 16:04:43.594, 35.61, 0, 0, 97887
1785254683.794428,2026/07/28 16:04:43.794, 35.59, 0, 0, 97887
1785254683.994522,2026/07/28 16:04:43.994, 35.59, 0, 0, 97887
1785254684.194611,2026/07/28 16:04:44.194, 35.59, 0, 0, 97887
1785254684.394698,2026/07/28 16:04:44.394, 35.59, 0, 0, 97887
1785254684.594788,2026/07/28 16:04:44.594, 35.59, 0, 0, 97887
1785254684.794875,2026/07/28 16:04:44.794, 35.59, 0, 0, 97887
1785254684.994963,2026/07/28 16:04:44.994, 35.59, 0, 0, 97887
1785254685.195041,2026/07/28 16:04:45.195, 35.59, 0, 0, 97887
1785254685.395126,2026/07/28 16:04:45.395, 35.59, 0, 0, 97887
1785254685.595212,2026/07/28 16:04:45.595, 35.59, 0, 0, 97887
1785254685.795299,2026/07/28 16:04:45.795, 35.64, 0, 0, 97887
1785254685.995406,2026/07/28 16:04:45.995, 35.64, 0, 0, 97887
1785254686.195508,2026/07/28 16:04:46.195, 35.64, 0, 0, 97887
1785254686.395594,2026/07/28 16:04:46.395, 35.64, 0, 0, 97887
1785254686.595680,2026/07/28 16:04:46.595, 35.64, 0, 0, 97887
1785254686.795776,2026/07/28 16:04:46.795, 35.62, 0, 0, 97887
1785254686.995858,2026/07/28 16:04:46.995, 35.62, 0, 0, 97887
1785254687.195944,2026/07/28 16:04:47.195, 35.62, 0, 0, 97887
1785254687.396034,2026/07/28 16:04:47.395, 35.62, 0, 0, 97887
1785254687.596123,2026/07/28 16:04:47.596, 35.62, 0, 0, 97887
1785254687.796212,2026/07/28 16:04:47.796, 35.39, 0, 0, 97887
1785254687.996299,2026/07/28 16:04:47.996, 35.39, 0, 0, 97887
1785254688.196406,2026/07/28 16:04:48.196, 35.39, 0, 0, 97887
