accuracy,all_draw_energy_reductions_positive,dense_avoidance_rate,draw_energy_reductions,draws,estimated_operational_kgco2e_per_query,mean_call_window_gpu_energy_joule,mean_dense_call_window_gpu_energy_joule,mean_dense_latency_ms,mean_draw_energy_reduction,mean_latency_ms,mean_visual_tokens,method,model,n,peak_gpu_memory_mb,pooled_energy_reduction,pooled_energy_reduction_95pct_ci,risk_upper_below_5pct,std_draw_energy_reduction,strong_green_replication,supported_correct_answers_per_kgco2e,supported_correct_answers_per_kwh,supported_correct_rate,total_cloud_cost_usd_runtime_proxy,total_codecarbon_emissions_kgco2e,total_codecarbon_energy_kwh,total_nvidia_wrapper_energy_kwh,unsafe_acceptance_95pct_ci,unsafe_acceptance_rate
0.665079365079365,False,0.6126984126984127,"[0.032825024601841335, -0.08668781890875432, -0.044111501496565175]",3,4.0782753586639895e-07,37.267213146487876,36.14342375814158,112.52512185423662,-0.03265809860115939,101.95118177766238,487.49206349206355,fastv,7b,630,20775.0,-0.031092499589033817,"[-0.06839369954065821, 0.00748144061035938]",True,0.06057404782091419,False,1155950.8124606076,45539.838207698085,0.4714285714285714,0.08296564274364047,0.00043989018447058244,0.012699347033782626,0.008600623648301844,"[0.003394628795712019, 0.018442785952207934]",0.007936507936507936
0.665079365079365,True,0.33968253968253964,"[0.16803585390062314, 0.015722648172880604, 0.16349057891561503]",3,3.4857435597576795e-07,31.85266731426451,36.14342375814158,112.52512185423662,0.1157496936630396,108.37767438735307,487.69523809523804,scope,7b,630,15779.0,0.11871472034827757,"[0.07194906308735805, 0.1629511088028356]",True,0.08665576872482343,True,1366108.7456002638,53819.22014166798,0.47619047619047616,0.14291172120306228,0.0005527239838229224,0.01691973785446195,0.008920137921048846,"[0.0024717711773521913, 0.016210280392335248]",0.006349206349206349
0.6634920634920635,False,0.5555555555555555,"[0.04665839437314623, -0.21949813668112528, -0.019815538173050262]",3,4.1912060704464725e-07,38.29917213323003,36.14342375814158,112.52512185423662,-0.06421842682700978,110.95895753958122,437.3333333333333,random,7b,630,16001.0,-0.05964427690951246,"[-0.11398746088276801, -0.009450487300287191]",True,0.1385226954196416,False,1105867.9905058679,43566.77535396916,0.4634920634920635,0.17656393647193908,0.0006511089750574586,0.02043821527083412,0.010794884253308656,"[0.01569208999423506, 0.040854319714242575]",0.025396825396825397
0.7285714285714285,False,0.7777777777777777,"[0.0034455059663820453, -0.07300799639356348, 0.023583803588555607]",3,7.305808894188017e-07,66.7603615064394,65.8698684499907,173.05272835850096,-0.015326228946208609,176.7147950695029,431.5936507936508,fastv,13b,630,33967.0,-0.013518974265521067,"[-0.041276429895382716, 0.013923511425013357]",True,0.05095858592688632,False,745221.30585371,29358.73856541276,0.5444444444444444,0.2776844129297468,0.0010610131362679756,0.03521962073296905,0.019444505729890704,"[0.01569208999423506, 0.040854319714242575]",0.025396825396825397
0.7285714285714285,True,0.5,"[0.12860599233918069, 0.04056883720287141, 0.14332994870546578]",3,6.442839963163023e-07,58.87456560916561,65.8698684499907,173.05272835850096,0.10416825941583929,171.81220946363212,470.7047619047619,scope,13b,630,28499.0,0.10619882816581072,"[0.07480038305855108, 0.13461947337295932]",True,0.05556854867761602,True,845037.976354075,33291.11611644514,0.5444444444444444,0.23266660107506648,0.0009172508198287211,0.030067006819856155,0.016673258586978046,"[0.0064482240302702176, 0.02485528025234729]",0.012698412698412698
0.7317460317460317,False,0.5222222222222223,"[0.022242895837122467, -0.140619670393477, -0.009569035176804297]",3,7.491247731666799e-07,68.45489855315382,65.8698684499907,173.05272835850096,-0.042648603244386275,192.4824936332279,500.8,random,13b,630,28359.0,-0.03924450077087527,"[-0.07400383134273336, -0.005511352137565373]",True,0.08632350338961829,False,726774.0487916099,28631.99042619426,0.5444444444444444,0.26598223461045156,0.0010425952990122478,0.03462378790239915,0.019449556423074096,"[0.007533629951078596, 0.026925237509771424]",0.014285714285714285
