epoch,timestamp,power_w,utilization_gpu_pct,memory_used_mb,memory_total_mb
1785251853.380350,2026/07/28 15:17:33.374, 33.60, 0, 0, 97887
1785251853.580476,2026/07/28 15:17:33.580, 33.60, 0, 0, 97887
1785251853.780574,2026/07/28 15:17:33.780, 33.60, 0, 0, 97887
1785251853.980660,2026/07/28 15:17:33.980, 33.60, 0, 0, 97887
1785251854.180752,2026/07/28 15:17:34.180, 33.60, 0, 0, 97887
1785251854.380905,2026/07/28 15:17:34.380, 33.63, 0, 0, 97887
1785251854.580999,2026/07/28 15:17:34.580, 33.63, 0, 0, 97887
1785251854.781087,2026/07/28 15:17:34.781, 33.63, 0, 0, 97887
1785251854.981171,2026/07/28 15:17:34.981, 33.63, 0, 0, 97887
1785251855.181317,2026/07/28 15:17:35.181, 33.63, 0, 0, 97887
1785251855.381409,2026/07/28 15:17:35.381, 33.56, 0, 0, 97887
1785251855.581497,2026/07/28 15:17:35.581, 33.56, 0, 0, 97887
1785251855.781586,2026/07/28 15:17:35.781, 33.56, 0, 0, 97887
1785251855.981674,2026/07/28 15:17:35.981, 33.56, 0, 0, 97887
1785251856.181763,2026/07/28 15:17:36.181, 33.56, 0, 0, 97887
1785251856.381855,2026/07/28 15:17:36.381, 33.62, 0, 0, 97887
1785251856.581939,2026/07/28 15:17:36.581, 33.62, 0, 0, 97887
1785251856.782038,2026/07/28 15:17:36.781, 33.62, 0, 0, 97887
1785251856.982135,2026/07/28 15:17:36.982, 33.62, 0, 0, 97887
1785251857.182221,2026/07/28 15:17:37.182, 33.62, 0, 0, 97887
1785251857.382307,2026/07/28 15:17:37.382, 33.06, 0, 0, 97887
1785251857.582414,2026/07/28 15:17:37.582, 33.06, 0, 0, 97887
1785251857.782507,2026/07/28 15:17:37.782, 33.06, 0, 0, 97887
1785251857.982597,2026/07/28 15:17:37.982, 33.06, 0, 0, 97887
1785251858.182678,2026/07/28 15:17:38.182, 33.06, 0, 0, 97887
1785251858.382825,2026/07/28 15:17:38.382, 33.06, 0, 0, 97887
1785251858.583028,2026/07/28 15:17:38.582, 33.06, 0, 0, 97887
1785251858.783154,2026/07/28 15:17:38.783, 33.06, 0, 0, 97887
1785251858.983348,2026/07/28 15:17:38.983, 33.06, 0, 0, 97887
1785251859.183489,2026/07/28 15:17:39.183, 33.06, 0, 0, 97887
1785251859.383616,2026/07/28 15:17:39.383, 33.33, 0, 0, 97887
1785251859.583746,2026/07/28 15:17:39.583, 33.33, 0, 0, 97887
1785251859.783886,2026/07/28 15:17:39.783, 33.33, 0, 0, 97887
1785251859.984007,2026/07/28 15:17:39.983, 33.33, 0, 0, 97887
1785251860.184133,2026/07/28 15:17:40.184, 33.33, 0, 0, 97887
1785251860.384257,2026/07/28 15:17:40.384, 33.63, 0, 0, 97887
1785251860.584415,2026/07/28 15:17:40.584, 33.63, 0, 0, 97887
1785251860.784501,2026/07/28 15:17:40.784, 33.63, 0, 0, 97887
1785251860.984626,2026/07/28 15:17:40.984, 33.63, 0, 0, 97887
1785251861.184931,2026/07/28 15:17:41.184, 33.63, 0, 0, 97887
1785251861.385414,2026/07/28 15:17:41.385, 33.63, 0, 0, 97887
1785251861.585817,2026/07/28 15:17:41.585, 33.63, 0, 0, 97887
1785251861.785971,2026/07/28 15:17:41.785, 33.63, 0, 0, 97887
1785251861.986175,2026/07/28 15:17:41.985, 33.63, 0, 0, 97887
1785251862.186337,2026/07/28 15:17:42.186, 33.63, 0, 0, 97887
1785251862.386429,2026/07/28 15:17:42.386, 33.58, 0, 0, 97887
1785251862.586520,2026/07/28 15:17:42.586, 33.58, 0, 0, 97887
1785251862.786727,2026/07/28 15:17:42.786, 33.58, 0, 0, 97887
1785251862.986873,2026/07/28 15:17:42.986, 33.58, 0, 0, 97887
1785251863.187059,2026/07/28 15:17:43.186, 33.58, 0, 0, 97887
1785251863.387125,2026/07/28 15:17:43.387, 33.58, 0, 0, 97887
1785251863.587210,2026/07/28 15:17:43.587, 33.58, 0, 0, 97887
1785251863.787308,2026/07/28 15:17:43.787, 33.58, 0, 0, 97887
1785251863.987495,2026/07/28 15:17:43.987, 33.58, 0, 0, 97887
1785251864.187554,2026/07/28 15:17:44.187, 33.58, 0, 0, 97887
1785251864.387646,2026/07/28 15:17:44.387, 33.31, 0, 0, 97887
1785251864.587736,2026/07/28 15:17:44.587, 33.31, 0, 0, 97887
1785251864.787826,2026/07/28 15:17:44.787, 33.31, 0, 0, 97887
1785251864.987917,2026/07/28 15:17:44.987, 33.31, 0, 0, 97887
1785251865.188007,2026/07/28 15:17:45.187, 33.31, 0, 0, 97887
1785251865.388105,2026/07/28 15:17:45.388, 33.29, 0, 0, 97887
1785251865.588195,2026/07/28 15:17:45.588, 33.29, 0, 0, 97887
1785251865.788279,2026/07/28 15:17:45.788, 33.29, 0, 0, 97887
1785251865.988392,2026/07/28 15:17:45.988, 33.29, 0, 0, 97887
