epoch,timestamp,power_w,utilization_gpu_pct,memory_used_mb,memory_total_mb
1785253810.841302,2026/07/28 15:50:10.833, 36.52, 0, 0, 97887
1785253811.041479,2026/07/28 15:50:11.041, 36.55, 0, 0, 97887
1785253811.241562,2026/07/28 15:50:11.241, 36.55, 0, 0, 97887
1785253811.441662,2026/07/28 15:50:11.441, 36.55, 0, 0, 97887
1785253811.641759,2026/07/28 15:50:11.641, 36.55, 0, 0, 97887
1785253811.841860,2026/07/28 15:50:11.841, 36.55, 0, 0, 97887
1785253812.041945,2026/07/28 15:50:12.041, 36.56, 0, 0, 97887
1785253812.242032,2026/07/28 15:50:12.241, 36.56, 0, 0, 97887
1785253812.442120,2026/07/28 15:50:12.442, 36.56, 0, 0, 97887
1785253812.642207,2026/07/28 15:50:12.642, 36.56, 0, 0, 97887
1785253812.842297,2026/07/28 15:50:12.842, 36.56, 0, 0, 97887
1785253813.042409,2026/07/28 15:50:13.042, 36.55, 0, 0, 97887
1785253813.242496,2026/07/28 15:50:13.242, 36.55, 0, 0, 97887
1785253813.442604,2026/07/28 15:50:13.442, 36.55, 0, 0, 97887
1785253813.642709,2026/07/28 15:50:13.642, 36.55, 0, 0, 97887
1785253813.842797,2026/07/28 15:50:13.842, 36.33, 0, 0, 97887
1785253814.042908,2026/07/28 15:50:14.042, 36.33, 0, 0, 97887
1785253814.242982,2026/07/28 15:50:14.242, 36.33, 0, 0, 97887
1785253814.443073,2026/07/28 15:50:14.443, 36.33, 0, 0, 97887
1785253814.643193,2026/07/28 15:50:14.643, 36.33, 0, 0, 97887
1785253814.843310,2026/07/28 15:50:14.843, 36.10, 0, 0, 97887
1785253815.043427,2026/07/28 15:50:15.043, 36.10, 0, 0, 97887
1785253815.243518,2026/07/28 15:50:15.243, 36.10, 0, 0, 97887
1785253815.443616,2026/07/28 15:50:15.443, 36.10, 0, 0, 97887
1785253815.643708,2026/07/28 15:50:15.643, 36.10, 0, 0, 97887
1785253815.843798,2026/07/28 15:50:15.843, 36.07, 0, 0, 97887
1785253816.043890,2026/07/28 15:50:16.043, 36.07, 0, 0, 97887
1785253816.243979,2026/07/28 15:50:16.243, 36.07, 0, 0, 97887
1785253816.444085,2026/07/28 15:50:16.444, 36.07, 0, 0, 97887
1785253816.644174,2026/07/28 15:50:16.644, 36.07, 0, 0, 97887
1785253816.844268,2026/07/28 15:50:16.844, 36.07, 0, 0, 97887
1785253817.044368,2026/07/28 15:50:17.044, 36.07, 0, 0, 97887
1785253817.244468,2026/07/28 15:50:17.244, 36.07, 0, 0, 97887
1785253817.444556,2026/07/28 15:50:17.444, 36.07, 0, 0, 97887
1785253817.644670,2026/07/28 15:50:17.644, 36.07, 0, 0, 97887
1785253817.846320,2026/07/28 15:50:17.844, 36.09, 0, 0, 97887
1785253818.046490,2026/07/28 15:50:18.046, 36.09, 0, 0, 97887
1785253818.246576,2026/07/28 15:50:18.246, 36.09, 0, 0, 97887
1785253818.446679,2026/07/28 15:50:18.446, 36.09, 0, 0, 97887
1785253818.646794,2026/07/28 15:50:18.646, 36.09, 0, 0, 97887
1785253818.848349,2026/07/28 15:50:18.846, 36.08, 0, 0, 97887
1785253819.048547,2026/07/28 15:50:19.048, 36.08, 0, 0, 97887
1785253819.248673,2026/07/28 15:50:19.248, 36.08, 0, 0, 97887
1785253819.448753,2026/07/28 15:50:19.448, 36.08, 0, 0, 97887
1785253819.648846,2026/07/28 15:50:19.648, 36.08, 0, 0, 97887
1785253819.848991,2026/07/28 15:50:19.848, 36.08, 0, 0, 97887
1785253820.049164,2026/07/28 15:50:20.049, 36.08, 0, 0, 97887
1785253820.249235,2026/07/28 15:50:20.249, 36.08, 0, 0, 97887
1785253820.449324,2026/07/28 15:50:20.449, 36.08, 0, 0, 97887
1785253820.649409,2026/07/28 15:50:20.649, 36.08, 0, 0, 97887
1785253820.849947,2026/07/28 15:50:20.849, 36.05, 0, 0, 97887
1785253821.050035,2026/07/28 15:50:21.049, 36.05, 0, 0, 97887
1785253821.250123,2026/07/28 15:50:21.250, 36.05, 0, 0, 97887
1785253821.450214,2026/07/28 15:50:21.450, 36.05, 0, 0, 97887
1785253821.650300,2026/07/28 15:50:21.650, 36.05, 0, 0, 97887
1785253821.851573,2026/07/28 15:50:21.850, 36.07, 0, 0, 97887
1785253822.051665,2026/07/28 15:50:22.051, 36.07, 0, 0, 97887
1785253822.251751,2026/07/28 15:50:22.251, 36.07, 0, 0, 97887
1785253822.451836,2026/07/28 15:50:22.451, 36.07, 0, 0, 97887
1785253822.651922,2026/07/28 15:50:22.651, 36.07, 0, 0, 97887
1785253822.852011,2026/07/28 15:50:22.851, 35.84, 0, 0, 97887
1785253823.052097,2026/07/28 15:50:23.052, 35.84, 0, 0, 97887
1785253823.252182,2026/07/28 15:50:23.252, 35.84, 0, 0, 97887
1785253823.452270,2026/07/28 15:50:23.452, 35.84, 0, 0, 97887
1785253823.652350,2026/07/28 15:50:23.652, 35.84, 0, 0, 97887
1785253823.852440,2026/07/28 15:50:23.852, 35.59, 0, 0, 97887
1785253824.052609,2026/07/28 15:50:24.052, 35.59, 0, 0, 97887
1785253824.252673,2026/07/28 15:50:24.252, 35.59, 0, 0, 97887
1785253824.452772,2026/07/28 15:50:24.452, 35.59, 0, 0, 97887
1785253824.652859,2026/07/28 15:50:24.652, 35.59, 0, 0, 97887
1785253824.852967,2026/07/28 15:50:24.852, 35.59, 0, 0, 97887
1785253825.053156,2026/07/28 15:50:25.053, 35.59, 0, 0, 97887
1785253825.253217,2026/07/28 15:50:25.253, 35.59, 0, 0, 97887
1785253825.453304,2026/07/28 15:50:25.453, 35.59, 0, 0, 97887
1785253825.653422,2026/07/28 15:50:25.653, 35.59, 0, 0, 97887
1785253825.853512,2026/07/28 15:50:25.853, 35.83, 0, 0, 97887
1785253826.053610,2026/07/28 15:50:26.053, 35.83, 0, 0, 97887
1785253826.253696,2026/07/28 15:50:26.253, 35.83, 0, 0, 97887
1785253826.453799,2026/07/28 15:50:26.453, 35.83, 0, 0, 97887
1785253826.653913,2026/07/28 15:50:26.653, 35.83, 0, 0, 97887
1785253826.854002,2026/07/28 15:50:26.853, 35.82, 0, 0, 97887
1785253827.054624,2026/07/28 15:50:27.054, 35.82, 0, 0, 97887
1785253827.254721,2026/07/28 15:50:27.254, 35.82, 0, 0, 97887
1785253827.454903,2026/07/28 15:50:27.454, 35.82, 0, 0, 97887
1785253827.655045,2026/07/28 15:50:27.654, 35.82, 0, 0, 97887
1785253827.855127,2026/07/28 15:50:27.855, 35.57, 0, 0, 97887
1785253828.055221,2026/07/28 15:50:28.055, 35.57, 0, 0, 97887
1785253828.255319,2026/07/28 15:50:28.255, 35.57, 0, 0, 97887
1785253828.455411,2026/07/28 15:50:28.455, 35.57, 0, 0, 97887
1785253828.655504,2026/07/28 15:50:28.655, 35.57, 0, 0, 97887
1785253828.855599,2026/07/28 15:50:28.855, 35.58, 0, 0, 97887
1785253829.055692,2026/07/28 15:50:29.055, 35.58, 0, 0, 97887
1785253829.255783,2026/07/28 15:50:29.255, 35.58, 0, 0, 97887
1785253829.455870,2026/07/28 15:50:29.455, 35.58, 0, 0, 97887
1785253829.655971,2026/07/28 15:50:29.655, 35.58, 0, 0, 97887
1785253829.856046,2026/07/28 15:50:29.856, 35.54, 0, 0, 97887
1785253830.056146,2026/07/28 15:50:30.056, 35.54, 0, 0, 97887
1785253830.256231,2026/07/28 15:50:30.256, 35.54, 0, 0, 97887
1785253830.456313,2026/07/28 15:50:30.456, 35.54, 0, 0, 97887
1785253830.656548,2026/07/28 15:50:30.656, 35.54, 0, 0, 97887
1785253830.856614,2026/07/28 15:50:30.856, 35.57, 0, 0, 97887
1785253831.056709,2026/07/28 15:50:31.056, 35.57, 0, 0, 97887
1785253831.256810,2026/07/28 15:50:31.256, 35.57, 0, 0, 97887
1785253831.456895,2026/07/28 15:50:31.456, 35.57, 0, 0, 97887
1785253831.656982,2026/07/28 15:50:31.656, 35.57, 0, 0, 97887
1785253831.857080,2026/07/28 15:50:31.857, 35.57, 0, 0, 97887
1785253832.057165,2026/07/28 15:50:32.057, 35.57, 0, 0, 97887
1785253832.257255,2026/07/28 15:50:32.257, 35.57, 0, 0, 97887
1785253832.457349,2026/07/28 15:50:32.457, 35.57, 0, 0, 97887
1785253832.657445,2026/07/28 15:50:32.657, 35.57, 0, 0, 97887
1785253832.857533,2026/07/28 15:50:32.857, 35.11, 0, 0, 97887
1785253833.057618,2026/07/28 15:50:33.057, 35.11, 0, 0, 97887
1785253833.257713,2026/07/28 15:50:33.257, 35.11, 0, 0, 97887
1785253833.457807,2026/07/28 15:50:33.457, 35.11, 0, 0, 97887
1785253833.657898,2026/07/28 15:50:33.657, 35.11, 0, 0, 97887
1785253833.857990,2026/07/28 15:50:33.857, 35.57, 0, 0, 97887
1785253834.058076,2026/07/28 15:50:34.058, 35.57, 0, 0, 97887
1785253834.258170,2026/07/28 15:50:34.258, 35.57, 0, 0, 97887
1785253834.458260,2026/07/28 15:50:34.458, 35.57, 0, 0, 97887
1785253834.658374,2026/07/28 15:50:34.658, 35.57, 0, 0, 97887
1785253834.858443,2026/07/28 15:50:34.858, 35.30, 0, 0, 97887
1785253835.058530,2026/07/28 15:50:35.058, 35.30, 0, 0, 97887
1785253835.258625,2026/07/28 15:50:35.258, 35.30, 0, 0, 97887
1785253835.458715,2026/07/28 15:50:35.458, 35.30, 0, 0, 97887
1785253835.658809,2026/07/28 15:50:35.658, 35.30, 0, 0, 97887
1785253835.858903,2026/07/28 15:50:35.858, 35.04, 0, 0, 97887
1785253836.058991,2026/07/28 15:50:36.058, 35.04, 0, 0, 97887
1785253836.259070,2026/07/28 15:50:36.259, 35.04, 0, 0, 97887
1785253836.459156,2026/07/28 15:50:36.459, 35.04, 0, 0, 97887
1785253836.659242,2026/07/28 15:50:36.659, 35.04, 0, 0, 97887
1785253836.859342,2026/07/28 15:50:36.859, 35.30, 0, 0, 97887
1785253837.059435,2026/07/28 15:50:37.059, 35.30, 0, 0, 97887
1785253837.259523,2026/07/28 15:50:37.259, 35.30, 0, 0, 97887
1785253837.459610,2026/07/28 15:50:37.459, 35.30, 0, 0, 97887
1785253837.659696,2026/07/28 15:50:37.659, 35.30, 0, 0, 97887
1785253837.859789,2026/07/28 15:50:37.859, 35.31, 0, 0, 97887
1785253838.059874,2026/07/28 15:50:38.059, 35.31, 0, 0, 97887
