epoch,timestamp,power_w,utilization_gpu_pct,memory_used_mb,memory_total_mb
1785252100.991065,2026/07/28 15:21:40.984, 35.54, 0, 0, 97887
1785252101.191105,2026/07/28 15:21:41.191, 35.06, 0, 0, 97887
1785252101.391186,2026/07/28 15:21:41.391, 35.06, 0, 0, 97887
1785252101.591255,2026/07/28 15:21:41.591, 35.06, 0, 0, 97887
1785252101.791332,2026/07/28 15:21:41.791, 35.06, 0, 0, 97887
1785252101.991395,2026/07/28 15:21:41.991, 35.06, 0, 0, 97887
1785252102.191470,2026/07/28 15:21:42.191, 35.30, 0, 0, 97887
1785252102.391764,2026/07/28 15:21:42.391, 35.30, 0, 0, 97887
1785252102.591861,2026/07/28 15:21:42.591, 35.30, 0, 0, 97887
1785252102.791944,2026/07/28 15:21:42.791, 35.30, 0, 0, 97887
1785252102.992032,2026/07/28 15:21:42.991, 35.30, 0, 0, 97887
1785252103.192115,2026/07/28 15:21:43.192, 35.30, 0, 0, 97887
1785252103.392202,2026/07/28 15:21:43.392, 35.30, 0, 0, 97887
1785252103.592280,2026/07/28 15:21:43.592, 35.30, 0, 0, 97887
1785252103.792380,2026/07/28 15:21:43.792, 35.30, 0, 0, 97887
1785252103.992445,2026/07/28 15:21:43.992, 35.30, 0, 0, 97887
1785252104.192533,2026/07/28 15:21:44.192, 35.54, 0, 0, 97887
1785252104.392621,2026/07/28 15:21:44.392, 35.54, 0, 0, 97887
1785252104.592698,2026/07/28 15:21:44.592, 35.54, 0, 0, 97887
1785252104.792787,2026/07/28 15:21:44.792, 35.54, 0, 0, 97887
1785252104.992872,2026/07/28 15:21:44.992, 35.54, 0, 0, 97887
1785252105.192960,2026/07/28 15:21:45.192, 35.31, 0, 0, 97887
1785252105.393048,2026/07/28 15:21:45.393, 35.31, 0, 0, 97887
1785252105.593136,2026/07/28 15:21:45.593, 35.31, 0, 0, 97887
1785252105.793228,2026/07/28 15:21:45.793, 35.31, 0, 0, 97887
1785252105.993315,2026/07/28 15:21:45.993, 35.31, 0, 0, 97887
1785252106.193416,2026/07/28 15:21:46.193, 35.08, 0, 0, 97887
1785252106.393504,2026/07/28 15:21:46.393, 35.08, 0, 0, 97887
1785252106.593599,2026/07/28 15:21:46.593, 35.08, 0, 0, 97887
1785252106.793683,2026/07/28 15:21:46.793, 35.08, 0, 0, 97887
1785252106.993771,2026/07/28 15:21:46.993, 35.08, 0, 0, 97887
1785252107.193859,2026/07/28 15:21:47.193, 35.08, 0, 0, 97887
1785252107.393951,2026/07/28 15:21:47.393, 35.08, 0, 0, 97887
1785252107.594038,2026/07/28 15:21:47.593, 35.08, 0, 0, 97887
1785252107.794132,2026/07/28 15:21:47.794, 35.08, 0, 0, 97887
1785252107.994221,2026/07/28 15:21:47.994, 35.08, 0, 0, 97887
1785252108.194311,2026/07/28 15:21:48.194, 35.08, 0, 0, 97887
1785252108.394406,2026/07/28 15:21:48.394, 35.08, 0, 0, 97887
1785252108.594496,2026/07/28 15:21:48.594, 35.08, 0, 0, 97887
1785252108.794578,2026/07/28 15:21:48.794, 35.08, 0, 0, 97887
1785252108.994741,2026/07/28 15:21:48.994, 35.08, 0, 0, 97887
1785252109.194828,2026/07/28 15:21:49.194, 35.08, 0, 0, 97887
1785252109.394919,2026/07/28 15:21:49.394, 35.08, 0, 0, 97887
1785252109.595033,2026/07/28 15:21:49.594, 35.08, 0, 0, 97887
1785252109.795128,2026/07/28 15:21:49.795, 35.08, 0, 0, 97887
1785252109.995216,2026/07/28 15:21:49.995, 35.08, 0, 0, 97887
1785252110.195302,2026/07/28 15:21:50.195, 34.56, 0, 0, 97887
1785252110.395397,2026/07/28 15:21:50.395, 34.56, 0, 0, 97887
1785252110.595486,2026/07/28 15:21:50.595, 34.56, 0, 0, 97887
1785252110.795578,2026/07/28 15:21:50.795, 34.56, 0, 0, 97887
1785252110.995660,2026/07/28 15:21:50.995, 34.56, 0, 0, 97887
1785252111.195747,2026/07/28 15:21:51.195, 35.03, 0, 0, 97887
1785252111.395834,2026/07/28 15:21:51.395, 35.03, 0, 0, 97887
1785252111.595924,2026/07/28 15:21:51.595, 35.03, 0, 0, 97887
1785252111.796045,2026/07/28 15:21:51.795, 35.03, 0, 0, 97887
1785252111.996141,2026/07/28 15:21:51.996, 35.03, 0, 0, 97887
1785252112.196223,2026/07/28 15:21:52.196, 34.53, 0, 0, 97887
1785252112.396310,2026/07/28 15:21:52.396, 34.53, 0, 0, 97887
1785252112.596462,2026/07/28 15:21:52.596, 34.53, 0, 0, 97887
1785252112.796634,2026/07/28 15:21:52.796, 34.53, 0, 0, 97887
1785252112.996803,2026/07/28 15:21:52.996, 34.53, 0, 0, 97887
1785252113.196962,2026/07/28 15:21:53.196, 34.85, 0, 0, 97887
